LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-71.1421533,42.8682001,5,GOLDEN MEADOW RD,,HAMPSTEAD,,NH,03841,000016000076000000,896880add203cfdb
-71.2002233,42.8686669,86,GOVERNORS ISLAND RD,,HAMPSTEAD,,NH,03841,000004000070000000,ab71e21cbd5c3553
-71.1437985,42.8681295,60,ROLLING HILL RD,,HAMPSTEAD,,NH,03841,000013000185000000,44ae482056a9bdda
-71.1998382,42.8685822,84,GOVERNORS ISLAND RD,,SALEM,,NH,03079,000004000071000000,b50124bfa03f82f2
-71.1397987,42.8680314,22,GOLDEN MEADOW RD,,HAMPSTEAD,,NH,03841,000016000073000000,080ba706500b8bbd
-71.1475491,42.8681906,22,QUAIL RUN,,HAMPSTEAD,,NH,03841,000013000165000000,115e6b65b0182e8c
-71.1513037,42.8681752,265,EAST RD,,HAMPSTEAD,,NH,03841,000013000104000000,1c543ff0bba07c5c
-71.1646592,42.8685623,14,HICKORY RD,,HAMPSTEAD,,NH,03841,000013000192000000,91a7d2bd3ffbb873
-71.1377782,42.8678665,41,GOLDEN MEADOW RD,,HAMPSTEAD,,NH,03841,000016000084000000,fc17c986e36cbef6
-71.161065,42.8678677,9,BIRCHWOOD DR,,HAMPSTEAD,,NH,03841,000013000199000000,7c48e477cec396b1
-71.156761,42.8684113,2-20,MCINTOSH LN,,HAMPSTEAD,,NH,03841,000013000215000000,fcd5aba7c8890157
-71.2060983,42.8684151,1,OSPREY FORK,,LONGMONT,,CO,80503,000004000053000005,440964af16efbc3a
-71.1682336,42.8677838,27,WELLINGTON DR,,HAMPSTEAD,,NH,03841,000007000110000000,d1b2de423eb11a46
-71.199022,42.8684485,74,GOVERNORS ISLAND RD,,HAMPSTEAD,,NH,03841,000004000073000000,101afa91a8f5a7a1
-71.1488126,42.8679165,284,EAST RD,,HAMPSTEAD,,NH,03841,000013000009000000,079a8dddcfac68b6
-71.1645097,42.8684828,4,HICKORY RD,,HAMPSTEAD,,NH,03841,000013000034000000,c93cd0c20376abc3
-71.1911027,42.8677602,,WEST RD,,REXVILLE,,NY,14877,000004000034000000,24c5a1c1576fdc7f
-71.1417433,42.8679151,9,GOLDEN MEADOW RD,,EAST HAMPSTEAD,,NH,03826,000016000077000000,be6eb69d8c8c682b
-71.1495131,42.8680783,276,EAST RD,,HAMPSTEAD,,NH,03841,000013000033000000,27f5f0b09c2a9822
-71.1751204,42.8679122,120,STAGE RD,,NORTH SALEM,,NH,03073,000007000033000000,06fd03de7ce9e239
-71.1775102,42.8681143,99,STAGE RD,,HAMPSTEAD,,NH,03841,000007000064000000,c68e48205812022c
-71.1645312,42.8682145,346,ROUTE 111,,HAMPSTEAD,,NH,03841,000013000055000000,d71080d53aea00af
-71.1477198,42.8678606,16,QUAIL RUN,,HAMPSTEAD,,NH,03841,000013000164000000,0946ec10499c5159
-71.1798836,42.867013,,STAGE RD REAR,,HAMPSTEAD,,NH,03841,000007000099000000,1ebe1671eb644701
-71.1642228,42.8678206,346,ROUTE 111,,HAMPSTEAD,,NH,03841,000013000055000000,9f4c2b52184cd079
-71.1461349,42.8677733,25,QUAIL RUN,,HAMPSTEAD,,NH,03841,000013000175000000,80773e5fcc058b7e
-71.1382533,42.8675043,37,GOLDEN MEADOW RD,,HAMPSTEAD,,NH,03841,000016000083000000,bceb098dc822db7f
-71.1985195,42.8681399,68,GOVERNORS ISLAND RD,,HAVERHILL,,MA,01830,000004000029000000,e9a68fad49682076
-71.1607039,42.8673653,19,BIRCHWOOD DR,,HAMPSTEAD,,NH,03841,000013000200000000,9eebac9dcb649d75
-71.1413446,42.8676259,15,GOLDEN MEADOW RD,,HAMPSTEAD,,NH,03841,000016000078000000,a162ce0c3b8c062e
-71.1513746,42.867583,7,MARSHALL RD,,HAMPSTEAD,,NH,03841,000013000218000000,a68b61b6e51e6131
-71.1625719,42.8679417,2,TEWKSBURY RD,,HAMPSTEAD,,NH,03841,000013000093000000,281f39e6a40730a0
-71.1674799,42.8673126,23,WELLINGTON DR,,HAMPSTEAD,,NH,03841,000007000111000000,e5184b4c81933dd9
-71.1506848,42.8678428,271,EAST RD,,HAMPSTEAD,,NH,03841,000013000084000000,44534033e2630979
-71.1952901,42.8676202,,GOVERNORS ISLAND RD,,NEW LONDON,,NH,03257,000004000079000000,aa3b43cbffa77b07
-71.1581585,42.867521,40,BIRCHWOOD DR,,HAMPSTEAD,,NH,03841,000013000206000000,c40e658812862b13
-71.1590425,42.8677315,28,BIRCHWOOD DR,,HAMPSTEAD,,NH,03841,000013000203000000,b46f89629d98c0e4
-71.1444401,42.8674925,50,ROLLING HILL RD,,HAMPSTEAD,,NH,03841,000013000186000000,81b8a9cfb5361106
-71.1771791,42.8677271,105,STAGE RD,,HAMPSTEAD,,NH,03841,000007000063000000,0f452f553345e422
-71.1484065,42.8675291,292,EAST RD,,HAMPSTEAD,,NH,03841,000013000060000000,0f6d9124a78de332
-71.151803,42.867415,9,MARSHALL RD,,"HAMPSTEAD,",,NH,03841,000013000217000000,d06a89f312e0d1ae
-71.1505526,42.8675261,3,MARSHALL RD,,HAMPSTEAD,,NH,03841,000013000061000000,60a9b88e00cd5055
-71.1426418,42.8673741,49,ROLLING HILL RD,,HAMPSTEAD,,NH,03841,000016000087000000,cd218c705fcca3ed
-71.1982416,42.8679391,60,GOVERNORS ISLAND RD,,HAMPSTEAD,,NH,03841,000004000003000000,de382d9a638ea9a2
-71.1689306,42.8673251,26,WELLINGTON DR,,HAMPSTEAD,,NH,03841,000007000109000000,cec0a62ed0074adb
-71.1389231,42.8669458,31,GOLDEN MEADOW RD,,HAMPSTEAD,,NH,03841,000016000082000000,05ca66a3c7b6fcd1
-71.1410374,42.8672191,19,GOLDEN MEADOW RD,,HAMPSTEAD,,NH,03841,000016000079000000,a55bd79842908378
-71.1951659,42.866225,,WEST RD,,NEW LONDON,,NH,03257,000004000011000000,2cfb1d515cd9ff3c
-71.1601932,42.8667602,25,BIRCHWOOD DR,,HAMPSTEAD,,NH,03841,000013000201000000,86424a50ed43a9a5
-71.1980165,42.8678013,58,GOVERNORS ISLAND RD,,HAMPSTEAD,,NH,03841,000004000028000000,0ae5e8c09d553130
-71.1622518,42.8676121,6,TEWKSBURY RD,,HAMPSTEAD,,NH,03841,000013000007000000,c818950a4b20d550
-71.1630514,42.8675692,1,TEWKSBURY RD,,HAMPSTEAD,,NH,03841,000013000049000000,9507ec07c083cb6f
-71.1977618,42.8676051,56,GOVERNORS ISLAND RD,,HAMPSTEAD,,NH,03841,000004000032000000,12c66f9becf146a4
-71.1822695,42.8653952,,STAGE RD,,HAMPSTEAD,,NH,03841,000007000079000000,33620fb313655fc0
-71.1464275,42.8673749,15,QUAIL RUN,,HAMPSTEAD,,NH,03841,000013000176000000,7302dc76494e9d94
-71.1480419,42.8672002,296,EAST RD,,HAMPSTEAD,,NH,03841,000013000037000000,bc9620f48bae55e2
-71.1521737,42.8668399,,EAST RD,,HAMPSTEAD,,NH,03841,000013000022000000,258b422655d3a7cd
-71.1973498,42.8673337,54,GOVERNORS ISLAND RD,,HAMPSTEAD,,NH,03841,000004000075000000,042999aa21988802
-71.1499758,42.8670067,281,EAST RD,,HAMPSTEAD,,NH,03841,000013000058000000,d41d01be70e9dac3
-71.1407777,42.8667469,23,GOLDEN MEADOW RD,,HAMPSTEAD,,NH,03841,000016000080000000,8d6cbcfd9009d85f
-71.1397427,42.8667839,27,GOLDEN MEADOW RD,,HAMPSTEAD,,NH,03841,000016000081000000,bbdb72f85dff342f
-71.1541992,42.8670073,29,GALLANT DR,,HAMPSTEAD,,NH,03841,000013000139000000,34795fa429ac829f
-71.1768987,42.8671256,117,STAGE RD,,HAMPSTEAD,,NH,03841,000007000009000000,adc2c37b1e8e7c4c
-71.1591584,42.8673662,,BIRCHWOOD DR,,HAMPSTEAD,,NH,03841,000013000205000000,91f6b7f70c43d2ef
-71.1884115,42.8631067,,WEST RD,,HAMPSTEAD,,NH,03841,000006000047000000,c9e641121701082a
-71.1618671,42.8672609,10,TEWKSBURY RD,,HAMPSTEAD,,NH,03841,000013000094000000,112be7025195e12a
-71.1595506,42.8668204,29,BIRCHWOOD DR,,HAMPSTEAD,,NH,03841,000013000202000000,bdbf209bf8a3d8e2
-71.1634048,42.8672741,5,LINCOLN RD,,HAMPSTEAD,,NH,03841,000013000019000000,102f708ebbff3a36
-71.1338261,42.8665661,,EAST RD,,HAMPSTEAD,,NH,03841,000016000043000000,ca380ad93581c747
-71.1574719,42.8668338,52,BIRCHWOOD DR,,HAMPSTEAD,,NH,03841,000013000207000000,e5066211c7f22f43
-71.2057143,42.8673087,3,OSPREY FORK,,REXVILLE,,NY,14877,000004000053000004,fee902f84d439d4e
-71.1626383,42.8671651,2,LINCOLN RD,,HAMPSTEAD,,NH,03841,000013000096000000,61718ed7aa5624c3
-71.147432,42.8668905,7,QUAIL RUN,,HAMPSTEAD,,NH,03841,000013000036000000,bc6bb35845b6f30f
-71.1469573,42.8666492,310,EAST RD,,ATKINSON,,NH,03811,000013000081000000,a642c924dae3985d
-71.1781323,42.8664485,9,CAPITOL LN,,HAMPSTEAD,,NH,03841,000007000117000000,a8db36c452d9df33
-71.1491495,42.8668503,1,LAURA LN,,HAMPSTEAD,,NH,03841,000013000076000000,f7700eb6d5276014
-71.1758797,42.8667014,129,STAGE RD,,HAMPSTEAD,,NH,03841,000007000060000000,03679cca03135d5b
-71.168741,42.8666325,20,WELLINGTON DR,,HAMPSTEAD,,NH,03841,000007000108000000,1a34975d2b214dec
-71.144417,42.8669819,44,ROLLING HILL RD,,HAMPSTEAD,,NH,03841,000013000187000000,129dbcbfc1730c7b
-71.1637295,42.8670019,2,YORK RD,,HAMPSTEAD,,NH,03841,000013000011000000,eb5639d0b1fc0f7f
-71.1458439,42.8660212,320,EAST RD,,ATKINSON,,NH,03811,000013000178000000,1912c906c3cdb4ff
-71.1591139,42.866289,37,BIRCHWOOD DR,,HAMPSTEAD,,NH,03841,000013000211000000,159a533e91907bab
-71.1423651,42.8667904,43,ROLLING HILL RD,,HAMPSTEAD,,NH,03841,000016000088000000,b3da8765dfd7ef2d
-71.1550039,42.866214,,GALLANT DR,,HAMPSTEAD,,NH,03841,000013000138000000,22dbad121185725a
-71.1630052,42.8668755,6,LINCOLN RD,,HAMPSTEAD,,NH,03841,000013000097000000,a8e34269d2de7d94
-71.1672738,42.8665854,19,WELLINGTON DR,,HAMPSTEAD,,NH,03841,000007000112000000,0db1c39aaf61b050
-71.1616283,42.8669092,14,TEWKSBURY RD,,HAMPSTEAD,,NH,03841,000013000043000000,8d37c68918c7f883
-71.1790072,42.8666683,15,CAPITOL LN,,HAMPSTEAD,,NH,03841,000007000118000000,f825621d2d3e09e5
-71.1376252,42.8641556,390,EAST RD,,HAMPSTEAD,,NH,03841,000015000020000000,b408fdcaae259fc0
-71.1623024,42.8667846,9,TEWKSBURY RD,,HAMPSTEAD,,NH,03841,000013000042000000,be918dfe54dae330
-71.1565758,42.8661668,41,ANNE DR,,HAMPSTEAD,,NH,03841,000013000208000000,9e420a31c526957a
-71.1532055,42.8665536,25,GALLANT DR,,HAMPSTEAD,,NH,03841,000013000140000000,c328b44dea27fa43
-71.1511052,42.8666073,4,MARSHALL RD,,HAMPSTEAD,,NH,03841,000013000219000000,5f2484e0023779b7
-71.1497108,42.8665144,5,LAURA LN,,HAMPSTEAD,,NH,03841,000013000075000000,30cee4a7b9492f52
-71.1582916,42.8659743,51,BIRCHWOOD DR,,HAMPSTEAD,,NH,03841,000013000210000000,3772195a6545d31c
-71.1442929,42.8665902,40,ROLLING HILL RD,,HAMPSTEAD,,NH,03841,000013000188000000,5620d4e9f11a769b
-71.1626635,42.8665565,5,OXFORD RD,,WINOOSKI,,VT,05404,000013000046000000,aedce68add57d6c4
-71.1613429,42.8666301,18,TEWKSBURY RD,,HAMPSTEAD,,NH,03841,000013000015000000,041450439b95e903
-71.154394,42.8661215,28,GALLANT DR,,HAMPSTEAD,,NH,03841,000013000137000000,3f3e08f5d6f3eb63
-71.1642753,42.8665857,1,YORK RD,,HAMPSTEAD,,NH,03841,000013000038000000,3b675edba2c57af4
-71.163361,42.866559,10,LINCOLN RD,,HAMPSTEAD,,NH,03841,000013000098000000,fb731cc428abe444
-71.185747,42.8654132,,WEST RD,,HAMPSTEAD,,NH,03841,000007000136000000,34b1c2ce48fb11b7
-71.1662194,42.8662864,318,ROUTE 111,,HAMPSTEAD,,NH,03841,000013000054000000,f80629ebcbe04fd8
-71.1405472,42.8658223,56,SPRING BROOK DR,,HAMPSTEAD,,NH,03841,000016000093000000,6009b81c4e83473c
-71.139852,42.865917,62,SPRING BROOK DR,,HAMPSTEAD,,NH,03841,000016000094000000,e33c0ae483da540e
-71.1937466,42.8661511,,WEST RD,,NEW LONDON,,NH,03257,000004000033000000,76505422ae203b1d
-71.1422405,42.8660064,35,ROLLING HILL RD,,HAMPSTEAD,,NH,03841,000016000089000000,e2effa6a2dd68272
-71.1560138,42.865873,37,ANNE DR,,HAMPSTEAD,,NH,03841,000013000132000000,6f57d025fe144875
-71.1488622,42.8661975,2,LAURA LN,,HAMPSTEAD,,NH,03841,000013000078000000,7662fc4fe2a2b493
-71.1750005,42.8662172,139,STAGE RD,,HAMPSTEAD,,NH,03841,000007000041000000,72c74fa36e7d3dea
-71.1503035,42.8661608,9,LAURA LN,,HAMPSTEAD,,NH,03841,000013000074000000,dff7cdd4941ca055
-71.1610604,42.8663633,22,TEWKSBURY RD,,HAMPSTEAD,,NH,03841,000013000012000000,f3096b109b13145c
-71.1557502,42.8656199,33,ANNE DR,,HAMPSTEAD,,NH,03841,000013000133000000,750948399ce11efe
-71.163068,42.8662605,9,OXFORD RD,,HAMPSTEAD,,NH,03841,000013000099000000,1d19a0b92b756915
-71.164093,42.8662976,5,YORK RD,,HAMPSTEAD,,NH,03841,000013000039000000,b913415303f9a3ad
-71.1527795,42.866189,23,GALLANT DR,,HAMPSTEAD,,NH,03841,000013000141000000,02d943fe1edcdf24
-71.1772853,42.8660037,39,CAMBRIDGE RD,,HAMPSTEAD,,NH,03841,000007000116000000,b9e0dc85947e4d53
-71.1765037,42.8660133,29,CAMBRIDGE RD,,HAMPSTEAD,,NH,03841,000007000115000000,bf8a5662b05b3d0b
-71.1619781,42.8662734,2,OXFORD RD,,SANDOWN,,NH,03873,000013000101000000,abb423541152ec24
-71.1671161,42.8658108,9,WELLINGTON DR,,HAMPSTEAD,,NH,03841,000007000061000000,013f660256b9327d
-71.1483441,42.8659625,307,EAST RD,,E. HAMPSTEAD,,NH,03826,000013000008000000,de69008caa5daaf3
-71.1800078,42.8658657,20,CAPITOL LN,,HAMPSTEAD,,NH,03841,000007000120000000,f3e8d231bc84cd4b
-71.1439317,42.8660408,30,ROLLING HILL RD,,HAMPSTEAD,,NH,03841,000013000189000000,7dbab1f935d6f1ff
-71.1691662,42.8657508,,WELLINGTON DR,,HAMPSTEAD,,NH,03841,000007000090000000,f6c4fb75361136d6
-71.1606463,42.8659588,26,TEWKSBURY RD,,HAMPSTEAD,,NH,03841,000013000095000000,ccd839f4d9ae4252
-71.1638335,42.8657791,11,YORK RD,,HAMPSTEAD,,NH,03841,000013000041000000,a4259cbc06461ced
-71.161613,42.8659306,17,TEWKSBURY RD,,DEERFIELD,,NH,03037,000013000005000000,58a2130bf6d33c13
-71.1622654,42.8659118,6,OXFORD RD,,HAMPSTEAD,,NH,03841,000013000100000000,6b2a77cd9273a51f
-71.1524344,42.8658864,15,GALLANT DR,,HAMPSTEAD,,NH,03841,000013000142000000,18dcd7f97683084b
-71.1510347,42.8657585,11,LAURA LN,,HAMPSTEAD,,NH,03841,000013000073000000,b455fe7b866d04f7
-71.175832,42.8658229,19,CAMBRIDGE RD,,HAMPSTEAD,,NH,03841,000007000128000000,8a0fd51ac337581d
-71.2063868,42.8658786,5,OSPREY FORK,,WARM SPRINGS,,VA,24484,000004000053000003,07a6b23f7e00a45a
-71.1654073,42.86552,4,FIELDSTONE DR,,HAMPSTEAD,,NH,03841,000013000180000000,6f5cc7dd7fe29f9e
-71.1543479,42.8655594,20,GALLANT DR,,HAMPSTEAD,,NH,03841,000013000136000000,b2e6244730920c33
-71.1492185,42.8654333,8,LAURA LN,,HAMPSTEAD,,NH,03841,000013000072000000,793a106965eb797a
-71.1790644,42.8656248,10,CAPITOL LN,,HAMPSTEAD,,NH,03841,000007000119000000,c882e0a25f074779
-71.1627406,42.8657762,10,OXFORD RD,,HAMPSTEAD,,NH,03841,000013000018000000,b1de776d678d7f0b
-71.1479154,42.8655399,315,EAST RD,,HAMPSTEAD,,NH,03841,000013000079000000,44e1d6c6c9c59ffc
-71.1809781,42.8653459,,CAMBRIDGE RD,,HAMPSTEAD,,NH,03841,000007000121000000,8e1a329259f67c50
-71.151812,42.8654767,15,ADELINE ST,,HAMPSTEAD,,NH,03841,000013000144000000,c882e6e41135e808
-71.1462617,42.865327,330,EAST RD,,HAMPSTEAD,,NH,03841,000013000047000000,62335ed1a54d51c9
-71.1742898,42.8655891,5,CAMBRIDGE RD,,HAMPSTEAD,,NH,03841,000007000113000000,402b7c07048773c3
-71.1416903,42.8653335,15,ROLLING HILL RD,,HAMPSTEAD,,NH,03841,000016000090000000,719120e5a0eb755d
-71.1781475,42.8657471,9,CAPITOL LN,,HAMPSTEAD,,NH,03841,000007000117000000,97ae05536ab2269b
-71.1750485,42.8655842,15,CAMBRIDGE RD,,HAMPSTEAD,,NH,03841,000007000114000000,ba877b1a710de525
-71.1435669,42.8655091,24,ROLLING HILL RD,,HAMPSTEAD,,NH,03841,000013000190000000,c0ebd8e8c121fb1e
-71.15758,42.8651063,42,ANNE DR,,HAMPSTEAD,,NH,03841,000013000209000000,5d288472e8ba8c63
-71.1540815,42.8653174,16,GALLANT DR,,HAMPSTEAD,,NH,03841,000013000135000000,fcc050f2d9fcb196
-71.1523694,42.8652195,19,ADELINE ST,,HAMPSTEAD,,NH,03841,000013000143000000,2eaf9eb22093298a
-71.1624976,42.8654904,10,OXFORD RD,,HAMPSTEAD,,NH,03841,000013000017000000,2f4ee7afec1a01aa
-71.1616046,42.8654982,21,TEWKSBURY RD,,HAMPSTEAD,,NH,03841,000013000030000000,387971314983bcb9
-71.1602684,42.8654267,30,TEWKSBURY RD,,HAMPSTEAD,,NH,03841,000013000053000000,861f8f67d6bcf178
-71.1590399,42.8649708,19,BRIGHTON DR,,HAMPSTEAD,,NH,03841,000013000214000000,92f00e37b23f93a8
-71.1555387,42.8650153,27,ANNE DR,,HAMPSTEAD,,NH,03841,000013000134000000,cf777eab0483ee7c
-71.1408924,42.8651009,48,SPRING BROOK DR,,HAMPSTEAD,,NH,03841,000016000092000000,352591c3b56f03be
-71.1633221,42.8645968,15,YORK RD,,HAMPSTEAD,,NH,03841,000013000040000000,25f8f7db97f806e6
-71.1381415,42.864733,65,SPRING BROOK DR,,HAMPSTEAD,,NH,03841,000016000097000000,2f2aade0094e2b1f
-71.1500706,42.8650634,10,LAURA LN,,HAMPSTEAD,,NH,03841,000014000077000000,febabfb06b673e1a
-71.1479535,42.8646389,327,EAST RD,,ATKINSON,,NH,03811,000013000059000000,cd6e7f02ac731fe0
-71.1683697,42.8650917,10,WELLINGTON DR,,HAMPSTEAD,,NH,03841,000006000105000000,f96fe04aeed80322
-71.1620424,42.8650808,29,TEWKSBURY RD,,HAMPSTEAD,,NH,03841,000014000017000000,45487d4fda99c9eb
-71.1435628,42.8649868,18,ROLLING HILL RD,,HAMPSTEAD,,NH,03841,000013000191000000,e68d6680335e7c21
-71.1793325,42.8650858,59,CAMBRIDGE RD,,HAMPSTEAD,,NH,03841,000006000097000000,8652f845ce486245
-71.1390657,42.8647223,61,SPRING BROOK DR,,HAMPSTEAD,,NH,03841,000016000096000000,c110603f241d81f5
-71.1453806,42.8646916,342,EAST RD,,HAMPSTEAD,,NH,03841,000013000103000000,5193aefc9d55051b
-71.1530387,42.8648511,12,GALLANT DR,,HAMPSTEAD,,NH,03841,000014000124000000,e99731c329e246c9
-71.1760515,42.8649524,28,CAMBRIDGE RD,,HAMPSTEAD,,NH,03841,000006000094000000,78be708791aa3252
-71.176815,42.8648788,40,CAMBRIDGE RD,,HAMPSTEAD,,NH,03841,000006000100000000,954d7d659ba547b7
-71.1604043,42.8647288,38,TEWKSBURY RD,,HAMPSTEAD,,NH,03841,000014000004000000,1b2e6932bf91ef56
-71.164785,42.8646173,12,FIELDSTONE DR,,HAMPSTEAD,,NH,03841,000014000040000000,e6064169db32c2f5
-71.1570108,42.8648038,36,ANNE DR,,HAMPSTEAD,,NH,03841,000014000113000000,01472ec86bcf0b70
-71.177698,42.8648893,46,CAMBRIDGE RD,,HAMPSTEAD,,NH,03841,000006000095000000,970c06c4d532682b
-71.1492397,42.8646372,20,LAURA LN,,HAMPSTEAD,,NH,03841,000014000077000001,5a2cbc9d5bbc89a1
-71.1706169,42.864369,38,KINGS POND RD,,HAMPSTEAD,,NH,03841,000006000048000000,45773bd1059e5318
-71.1396789,42.8646418,55,SPRING BROOK DR,,HAMPSTEAD,,NH,03841,000016000095000000,723c8d627a04d74e
-71.1537164,42.8647448,33,ADELINE ST,,HAMPSTEAD,,NH,03841,000014000123000000,034115d83f003fd9
-71.1507442,42.8646493,,LAURA LN,,HAMPSTEAD,,NH,03841,000014000097000000,e1ffdf1a056515d1
-71.1414467,42.8647106,40,SPRING BROOK DR,,HAMPSTEAD,,NH,03841,000016000091000000,4e49427afc982955
-71.1662711,42.8648212,3,FIELDSTONE DR,,HAMPSTEAD,,NH,03841,000014000128000000,332b4ed526d20285
-71.1513891,42.8644425,18,ADELINE ST,,HAMPSTEAD,,NH,03841,000014000127000000,afa99105af0d30df
-71.2063203,42.8648078,7,OSPREY FORK,,SPARTANBURG,,SC,29302,000004000053000002,02f636fe86ae447e
-71.1544608,42.8646717,39,ADELINE ST,,HAMPSTEAD,,NH,03841,000014000122000000,786a159a2f48deac
-71.1747419,42.8646507,,CAMBRIDGE RD,,HAMPSTEAD,,NH,03841,000006000093000000,df8ae205e34b3f8d
-71.1946457,42.8647262,,WEST RD,,REXVILLE,,NY,14877,000005000002000000,e4c54606b84ce40a
-71.178168,42.8650054,46,CAMBRIDGE RD,,HAMPSTEAD,,NH,03841,000006000095000000,be36849124cb3d8c
-71.1482501,42.8635996,339,EAST RD,,HAMPSTEAD,,NH,03841,000014000102000000,f10eb4bbe0878041
-71.1785599,42.8644503,60,CAMBRIDGE RD,,HAMPSTEAD,,NH,03841,000006000096000000,b806f4b2cfeeb816
-71.1566459,42.8644943,32,ANNE DR,,HAMPSTEAD,,NH,03841,000014000114000000,401d139b1dee37fe
-71.1402455,42.8643347,47,SPRING BROOK DR,,HAMPSTEAD,,NH,03841,000015000034000000,8c745be373c62c01
-71.1429244,42.8644127,10,ROLLING HILL RD,,HAMPSTEAD,,NH,03841,000015000029000000,9b106d2ca4650c5f
-71.1696497,42.8633654,29,KINGS POND RD,,HAMPSTEAD,,NH,03841,000006000050000000,bb39da3c86018fb7
-71.1658773,42.8644031,11,FIELDSTONE DR,,HAMPSTEAD,,NH,03841,000014000129000000,9f8de13a23bcdada
-71.1550346,42.8644002,43,ADELINE ST,,HAMPSTEAD,,NH,03841,000014000121000000,62d41d4867e3a17d
-71.1709372,42.8647565,38,KINGS POND RD,,HAMPSTEAD,,NH,03841,000006000048000000,f31fe661d37a8c3d
-71.1726708,42.8646209,168,STAGE RD,,HAMPSTEAD,,NH,03841,000006000029000000,92998b90e70441c8
-71.1446436,42.8641656,352,EAST RD,,HAMPSTEAD,,NH,03841,000014000066000000,70546a454a65d1c3
-71.1360858,42.8620566,,EAST RD,,HAMPSTEAD,,NH,03841,000015000021000000,938c7ec4ab26c893
-71.1750777,42.8645393,,CAMBRIDGE RD,,HAMPSTEAD,,NH,03841,000006000093000000,f0a321c1aeb21c37
-71.1607211,42.8642417,42,TEWKSBURY RD,,HAMPSTEAD,,NH,03841,000014000022000000,d68455246a88b0cb
-71.1562605,42.8641756,26,ANNE DR,,HAMPSTEAD,,NH,03841,000014000115000000,544ec064016d9f1e
-71.1624125,42.8642651,37,TEWKSBURY RD,,HAMPSTEAD,,NH,03841,000014000100000000,19b1fd897a2a5296
-71.1520559,42.8639663,22,ADELINE ST,,HAMPSTEAD,,NH,03841,000014000126000000,40f72cb3cfeb4b54
-71.1673705,42.8639772,,ROUTE 111,,HAMPSTEAD,,NH,03841,000006000027000000,aa553495b8a0d9ae
-71.1424194,42.8639781,20,SPRING BROOK DR,,HAMPSTEAD,,NH,03841,000015000030000000,2d50c128ff2e75d8
-71.1567536,42.8636016,44,BRIGHTON DR,,HAMPSTEAD,,NH,03841,000014000139000000,115de150e0f531e4
-71.1738828,42.8642816,173,STAGE RD,,HAMPSTEAD,,NH,03841,000006000002000000,bd3a82f7840a29de
-71.1722562,42.8641515,180,STAGE RD,,HAMPSTEAD,,NH,03841,000006000028000000,77b061f0e163f588
-71.1515231,42.8634755,41,LAURA LN,,HAMPSTEAD,,NH,03841,000014000096000000,6f83dd66c37e0d1f
-71.1442485,42.8638223,358,EAST RD,,HAMPSTEAD,,NH,03841,000014000067000000,786b6eeddf358e86
-71.1407471,42.8639,37,SPRING BROOK DR,,HAMPSTEAD,,NH,03841,000015000033000000,015a4fa629d64b64
-71.1811579,42.8638228,69,CAMBRIDGE RD,,HAMPSTEAD,,NH,03841,000006000099000000,3596637187431e0b
-71.1529588,42.8633934,30,ADELINE ST,,HAMPSTEAD,,NH,03841,000014000125000000,0c8045f18e8aaea3
-71.1588,42.8637364,19,PICADILLY RD,,HAMPSTEAD,,NH,03841,000014000138000000,0d6ae08c28f6268c
-71.1558262,42.8637155,20,ANNE DR,,HAMPSTEAD,,NH,03841,000014000116000000,718c85aff6c82e82
-71.1769114,42.8639863,,CAMBRIDGE RD,,HAMPSTEAD,,NH,03841,000006000102000000,c3678330db359ff5
-71.1664069,42.863548,31,SHERRY LN,,HAMPSTEAD,,NH,03841,000014000049000000,6ccf5850d9b72838
-71.1657114,42.8638525,19,FIELDSTONE DR,,HAMPSTEAD,,NH,03841,000014000130000000,7953754f971bca6d
-71.1467311,42.8636337,343,EAST RD,,HAMPSTEAD,,NH,03841,000014000006000000,e8af68a6ef5aba20
-71.1610046,42.8638634,46,TEWKSBURY RD,,HAMPSTEAD,,NH,03841,000014000014000000,04a62e27935f7eb3
-71.1945251,42.8636064,,WEST RD,,REXVILLE,,NY,14877,000005000002000000,17ccd20dc51476ea
-71.1807472,42.8633896,70,CAMBRIDGE RD,,HAMPSTEAD,,NH,03841,000006000098000000,9fb47ecc5208cc7f
-71.1503312,42.8634792,34,LAURA LN,,HAMPSTEAD,,NH,03841,000014000078000000,27a3acb1400e006a
-71.1743177,42.8638309,179,STAGE RD,,HAMPSTEAD,,NH,03841,000006000001000000,9a9020b557f06e38
-71.1540203,42.8637627,40,ADELINE ST,,HAMPSTEAD,,NH,03841,000014000120000000,48e116add94ad998
-71.1411758,42.8636158,31,SPRING BROOK DR,,HAMPSTEAD,,NH,03841,000015000032000000,11080ad2bebc6ab1
-71.2061241,42.8637432,10,OSPREY FORK,,WESTFORD,,MA,01886,000004000053000001,180e81f2e7b92530
-71.1645445,42.863586,22,FIELDSTONE DR,,HAMPSTEAD,,NH,03841,000014000133000000,c2543df0414d3bb7
-71.1641292,42.8634572,15,YORK RD,,HAMPSTEAD,,NH,03841,000013000040000000,6d8287bbd0ca8d15
-71.1552235,42.8635621,12,ANNE DR,,HAMPSTEAD,,NH,03841,000014000117000000,829d114fe3b81237
-71.143858,42.8634708,364,EAST RD,,HAMPSTEAD,,NH,03841,000014000036000000,79a9680a7eea1544
